pageId,pageSlug,nodeId,nodeName,property,currentValue,suggestedToken,group,status,reason
2414:9843,foundation-typography,2466:74901,Information,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74902,List,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74907,Preview,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74911,List,itemSpacing,48,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74912,Information,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74913,List,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74918,Preview,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74922,List,itemSpacing,48,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74923,Information,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74924,List,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74929,Preview,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74933,List,itemSpacing,48,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74934,Information,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74935,List,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74940,Preview,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74944,List,itemSpacing,48,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74945,Information,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74946,List,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2466:74951,Preview,itemSpacing,16,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2488:10486,Tab,itemSpacing,64,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2488:10487,Heading,itemSpacing,32,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2488:10488,Content,itemSpacing,24,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2488:10493,Content,itemSpacing,64,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2488:10494,Component,itemSpacing,64,,foundation,BLOCKED,Demo 페이지
2414:9843,foundation-typography,2488:10508,Price,itemSpacing,23,,foundation,BLOCKED,Demo 페이지
2573:404660,module-contents,2573:406753,,paddingTop,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406753,,paddingRight,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406753,,paddingBottom,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406753,,paddingLeft,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406758,Badge,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406758,Badge,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406758,Badge,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406758,Badge,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,I2573:406758;16215:43117,Icon,paddingTop,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,I2573:406758;16215:43117,Icon,paddingBottom,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406759,Badge,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406759,Badge,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406759,Badge,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406759,Badge,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,I2573:406759;16215:43117,Icon,paddingTop,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,I2573:406759;16215:43117,Icon,paddingBottom,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406760,Badge,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406760,Badge,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406760,Badge,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406760,Badge,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,I2573:406760;16215:43117,Icon,paddingTop,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,I2573:406760;16215:43117,Icon,paddingBottom,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406761,,paddingTop,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406761,,paddingRight,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406761,,paddingBottom,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406761,,paddingLeft,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406765,Value,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406765,Value,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406765,Value,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406765,Value,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406766,Value,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406766,Value,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406766,Value,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406766,Value,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406767,Value,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406767,Value,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406767,Value,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406767,Value,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406768,Content,paddingTop,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406768,Content,paddingRight,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406768,Content,paddingBottom,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406768,Content,paddingLeft,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406775,Value,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406775,Value,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406775,Value,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406775,Value,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406776,Value,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406776,Value,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406776,Value,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406776,Value,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406777,Content,paddingTop,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406777,Content,paddingRight,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406777,Content,paddingBottom,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406777,Content,paddingLeft,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406780,Play Icon Badge/Play Icon Badge,paddingTop,20,AppSpacing.s20,module-contents,READY,4-side equal 20px (no semantic inset match)
2573:404660,module-contents,2573:406780,Play Icon Badge/Play Icon Badge,paddingRight,20,AppSpacing.s20,module-contents,READY,4-side equal 20px (no semantic inset match)
2573:404660,module-contents,2573:406780,Play Icon Badge/Play Icon Badge,paddingBottom,20,AppSpacing.s20,module-contents,READY,4-side equal 20px (no semantic inset match)
2573:404660,module-contents,2573:406780,Play Icon Badge/Play Icon Badge,paddingLeft,20,AppSpacing.s20,module-contents,READY,4-side equal 20px (no semantic inset match)
2573:404660,module-contents,2573:406817,,paddingTop,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406817,,paddingRight,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406817,,paddingBottom,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406817,,paddingLeft,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406822,Badge,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406822,Badge,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406822,Badge,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406822,Badge,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,I2573:406822;16215:43117,Icon,paddingTop,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,I2573:406822;16215:43117,Icon,paddingBottom,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406823,Badge,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406823,Badge,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406823,Badge,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406823,Badge,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,I2573:406823;16215:43117,Icon,paddingTop,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,I2573:406823;16215:43117,Icon,paddingBottom,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406824,Badge,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406824,Badge,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406824,Badge,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406824,Badge,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,I2573:406824;16215:43117,Icon,paddingTop,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,I2573:406824;16215:43117,Icon,paddingBottom,1,AppSpacing.s1,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406825,,paddingTop,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406825,,paddingRight,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406825,,paddingBottom,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406825,,paddingLeft,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406829,Value,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406829,Value,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406829,Value,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406829,Value,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406830,Value,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406830,Value,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406830,Value,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406830,Value,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,module-contents,READY,inset-squish Xs (V2/H6)
2573:404660,module-contents,2573:406831,Content,paddingTop,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406831,Content,paddingRight,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406831,Content,paddingBottom,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406831,Content,paddingLeft,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
2573:404660,module-contents,2573:406832,Content Badge/Content Badge,paddingRight,6,AppSpacing.s6,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406832,Content Badge/Content Badge,paddingLeft,6,AppSpacing.s6,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406833,Content Badge/Content Badge,paddingRight,6,AppSpacing.s6,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406833,Content Badge/Content Badge,paddingLeft,6,AppSpacing.s6,module-contents,READY,directional padding (palette direct)
2573:404660,module-contents,2573:406837,Content,paddingTop,24,AppSpacingSemantic.insetXl,module-contents,READY,inset (4-side equal 24px)
